actor_id,id_paax,actor_name,actor_type,sub_type,cs_type,abbreviation,actor_iso3c,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,ucdp_url,acled_name,acled_other,actor_desc
792,MIL_792,Croatian Armed Forces,Military,,,,HRV,Croatia,344.0,Europe,,,,,,,,,,,Croatian Armed Forces refers to the military/army of Croatia.
794,OTH_794,Local Authorities,Other,,,,SRB,Serbia,340.0,Europe,,,,1.0,,,,,,,Local Authorities is an Other actor.
795,IGO_795,United Nations Confidence Restoration Operation (UNCRO),Intergovernmental Organization,,,UNCRO,,,,,UN Mission,1.0,,,,,,,,,United Nations Confidence Restoration Operation (UNCRO) (UNCRO) is a mission led by the United Nations.
796,MIL_796,Bosnia and Herzegovina Armed Forces,Military,,,,BIH,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,,,Bosnia and Herzegovina Armed Forces refers to the military/army of Bosnia and Herzegovina.
797,POL_797,Political Parties,Political Party,,,,TUN,Tunisia,616.0,Africa,,,,,,,,,,,Political Parties  is a Political Party based in Tunisia.
798,POL_798,National League for Democracy,Political Party,,,NLD,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,National League for Democracy (NLD) is a Political Party based in Myanmar (Burma).
799,POL_799,Nationalities Brotherhood Federation,Political Party,,,NBF,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,Nationalities Brotherhood Federation (NBF) is a Political Party based in Myanmar (Burma).
800,POL_800,Federal Democracy Alliance,Political Party,,,FDA,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,Federal Democracy Alliance (FDA) is a Political Party based in Myanmar (Burma).
801,POL_801,United Nationalities Alliance,Political Party,,,UNA,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,United Nationalities Alliance (UNA) is a Political Party based in Myanmar (Burma).
802,POL_802,National Unity Party,Political Party,,,NUP,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,National Unity Party (NUP) is a Political Party based in Myanmar (Burma).
803,POL_803,Union Solidarity and Development Party,Political Party,,,USDP,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,Union Solidarity and Development Party (USDP) is a Political Party based in Myanmar (Burma).
804,ARM_804,Ethnic Armed Organisations Representatives,Armed Organization,,,,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,Ethnic Armed Organisations Representatives  is an Armed Organization based in Myanmar (Burma).
805,NGO_805,Civil Society Representative,Civil Society,Non-governmental Organization,Other,,MMR,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,,,Civil Society Representative is a non-governmental organisation/civil society representative based in Myanmar (Burma).
806,MIL_806,Tatmadaw,Military,,,,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,Military Forces of Myanmar (2021-),Military Forces of Myanmar (2011-2016) | Military Forces of Myanmar (2016-2021),Tatmadaw refers to the military/army of Myanmar (Burma).
807,ARM_807,Democratic Front for Renewal,Armed Organization,,,FDR,NER,Niger,436.0,Africa,,,,,,543.0,FDR,https://ucdp.uu.se/actor/543,FDR: Democratic Front for Renewal,,Democratic Front for Renewal (FDR) is an Armed Organization based in Niger.
808,ENT_808,"Shakai, District Wana",Entity,,,,PAK,Pakistan,770.0,Asia,,,,,,,,,,,"Shakai, District Wana is an entity (Pakistan)."
809,ENT_809,South Wazirstan Agency,Entity,,,,PAK,Pakistan,770.0,Asia,,,,,,,,,,,South Wazirstan Agency is an entity (Pakistan).
811,ENT_811,Isperka,Civil Society,Communities and tribes,,,PAK,Pakistan,770.0,Asia,,,,,,,,,,,Isperka is a representative of communities/tribes in Pakistan.
812,ENT_812,Musa Khel,Civil Society,Communities and tribes,,,PAK,Pakistan,770.0,Asia,,,,,,,,,,,Musa Khel is a representative of communities/tribes in Pakistan.
813,ARM_813,Democratic Kayin Buddhist Army,Armed Organization,,,DKBA,MMR,Myanmar (Burma),775.0,Asia,,,,,,785.0,DKBA,https://ucdp.uu.se/actor/785,DKBA (Buddhist): Democratic Karen Buddhist Army (2016-),DKBA (Buddhist): Democratic Karen Buddhist Army (1994-2010),Democratic Kayin Buddhist Army (DKBA) is an Armed Organization based in Myanmar (Burma).
814,ARM_814,All Burma Students’ Democratic Front,Armed Organization,,,ABSDF,MMR,Myanmar (Burma),775.0,Asia,,,,,,185.0,ABSDF,https://ucdp.uu.se/actor/185,ABSDF: All Burma Students' Democratic Front,,All Burma Students’ Democratic Front (ABSDF) is an Armed Organization based in Myanmar (Burma).
815,ARM_815,Pa-Oh National Liberation Organization,Armed Organization,,,PNLO/PNLA,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,PNLO/PNLA: Pa-Oh National Liberation Organization/Pa-Oh National Liberation Army,,Pa-Oh National Liberation Organization (PNLO/PNLA) is an Armed Organization based in Myanmar (Burma).
816,ARM_816,Restoration Council of Shan State/Shan State Army (South),Armed Organization,,,RCSS/SSA (South),MMR,Myanmar (Burma),775.0,Asia,,,,,,256.0,RCSS,https://ucdp.uu.se/actor/256,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,Restoration Council of Shan State/Shan State Army (South) (RCSS/SSA (South)) is an Armed Organization based in Myanmar (Burma).
817,OTH_817,Union Peace-Making Working Committee,Other,,,,MMR,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,,,Union Peace-Making Working Committee is an Other actor.
818,ARM_818,Karenni National Progressive Party,Armed Organization,,,KNPP,MMR,Myanmar (Burma),775.0,Asia,,,,,,225.0,KNPP,https://ucdp.uu.se/actor/225,KNPP/KA: Karenni National Progressive Party/Karenni Army,,Karenni National Progressive Party (KNPP) is an Armed Organization based in Myanmar (Burma).
819,ARM_819,Democratic Karen Benevolent Army,Armed Organization,,,DKBA 5,MMR,Myanmar (Burma),775.0,Asia,,,,,,1107.0,DKBA 5,https://ucdp.uu.se/actor/1107,DKBA (Benevolent): Democratic Karen Benevolent Army (2010-),,Democratic Karen Benevolent Army (DKBA 5) is an Armed Organization based in Myanmar (Burma).
820,OTH_820,Karen State Peace Making Group,Other,,,,MMR,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,,,Karen State Peace Making Group is an Other actor.
821,ARM_821,Myanmar National Democratic Alliance Army,Armed Organization,,,MNDAA,MMR,Myanmar (Burma),775.0,Asia,,,,,,880.0,MNDAA,https://ucdp.uu.se/actor/880,MNTJP/MNDAA: Myanmar National Truth and Justice Party/Myanmar National Democratic Alliance Army,,Myanmar National Democratic Alliance Army (MNDAA) is an Armed Organization based in Myanmar (Burma).
822,ARM_822,NSCN (K),Armed Organization,,,NSCN (K),IND,India,750.0,Asia,,,,,,224.0,NSCN-K,https://ucdp.uu.se/actor/224,NSCN-K: National Socialist Council of Nagaland-Khaplang,,NSCN (K) (NSCN (K)) is an Armed Organization based in India.
823,ARM_823,United Wa State Army,Armed Organization,,,UWSA,MMR,Myanmar (Burma),775.0,Asia,,,,,,364.0,UWSA,https://ucdp.uu.se/actor/364,UWSP/UWSA: United Wa State Party/United Wa State Army,,United Wa State Army (UWSA) is an Armed Organization based in Myanmar (Burma).
824,ARM_824,High Council for the Unity of Azawad,Armed Organization,,,HCUA,MLI,Mali,432.0,Africa,,,,,,,,,HCUA: High Council for the Unity of Azawad,,High Council for the Unity of Azawad (HCUA) is an Armed Organization based in Mali.
825,ARM_825,Coordination of Patriotic Movements and Forces for Resistance 2,Armed Organization,,,CMFPR2,MLI,Mali,432.0,Africa,,,,,,6349.0,,https://ucdp.uu.se/actor/6349,CMFPR2: Coordination of Patriotic Movements and Forces for Resistance (CMA),,Coordination of Patriotic Movements and Forces for Resistance 2 (CMFPR2) is an Armed Organization based in Mali.
827,OTH_827,Union Peacemaking Working Committee,Other,,,,MMR,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,,,Union Peacemaking Working Committee is an Other actor.
828,ARM_828,Kachin Independence Organisation,Armed Organization,,,KIO,MMR,Myanmar (Burma),775.0,Asia,,,,,,201.0,KIO,https://ucdp.uu.se/actor/201,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,Kachin Independence Organisation (KIO) is an Armed Organization based in Myanmar (Burma).
829,ARM_829,National Democratic Alliance Army,Armed Organization,,,,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,MNTJP/MNDAA: Myanmar National Truth and Justice Party/Myanmar National Democratic Alliance Army,,National Democratic Alliance Army  is an Armed Organization based in Myanmar (Burma).
830,ARM_830,South Sudan National Liberation Movement,Armed Organization,,,SSNLM,SSD,South Sudan,626.0,Africa,,,,,,,,,SSNLM: South Sudan National Liberation Movement,,South Sudan National Liberation Movement (SSNLM) is an Armed Organization based in South Sudan.
831,IGO_831,United Nations Mission in South Sudan (UNMISS),Intergovernmental Organization,,,UNMISS,,,,,UN Mission,1.0,,,,,,,,,United Nations Mission in South Sudan (UNMISS) (UNMISS) is a mission led by the United Nations.
